x, y, z, mag, wma, label
-7.5251255,-3.2501287,1.1807903,8.281612978483759,0.16531974384834217,0
-13.520206,-3.0921116,2.2126913,14.044683809561072,0.16879138634027868,0
-10.35986,-2.5773582,1.3124714,10.756024469009434,0.14359429096604884,0
-9.653571,-3.843891,1.3028946,10.472080350050327,0.1379256323163416,0
-13.53936,-1.5071499,0.22550388,13.624853290852919,0.16197535489770984,0
-10.180295,-3.2597055,0.7163152,10.71341174239604,0.1713555069655292,0
-5.525967,-1.2413936,0.34281975,5.674054696422837,0.15632359732094434,0
-10.158748,-3.9372647,0.6325182,10.91339943796068,0.1541987871374925,0
-14.420426,-2.9843724,0.5128081,14.734929548651087,0.15881333630171218,0
-9.349507,-4.1838675,-0.14320318,10.243951268805228,0.1708625966361898,0
-9.593716,-3.6379895,-0.37065235,10.267021746089172,0.15229622432955317,0
-13.316699,-2.2182279,-0.2677017,13.502839531559244,0.16032045095518632,0
-8.193108,-2.0769699,-0.7034464,8.481488883829504,0.1510277632635418,0
-7.5370965,-2.8814218,0.6827964,8.097939368090955,0.15870677696320293,0
-12.797157,-3.4129345,1.2262802,13.301094434638816,0.14698242891627125,0
-10.443658,-2.3427265,1.0131962,10.751042869904637,0.126860684521193,0
-9.457247,-3.9109285,2.045097,10.436345019367712,0.13855677536791927,0
-13.316699,-2.5845408,0.3883096,13.570744834254505,0.15961798589530096,0
-10.443658,-1.9285295,-0.4305074,10.628948599924819,0.14390723191103566,0
-5.928193,-1.459266,0.10818799,6.106114446722613,0.13232818034339314,0
-10.003124,-3.3913867,0.41704002,10.570615641440309,0.12427987710869058,0
-13.316699,-3.6355953,0.36197338,13.808803702435009,0.11095512630795261,0
-9.478794,-3.0705638,-0.40895957,9.97211841846822,0.10376733465661271,0
-10.223391,-3.2357635,0.19437926,10.725001878004644,0.09292299354973163,0
-14.094815,-2.3235726,-0.50951606,14.294139295980385,0.10168305365389368,0
-5.8635497,-1.0714053,-0.23897126,5.965419619078733,0.08501506830587637,0
-8.607305,-2.9173348,-0.3203741,9.093908564178156,0.09204515116627242,0
-11.612028,-3.9803603,1.1975498,12.333555546038886,0.09757101639621965,0
-11.547384,-3.5685577,0.98446584,12.126247066587498,0.08757282418723702,0
-9.241768,-4.4568067,0.99883103,10.308785434225811,0.0992229991483931,0
-13.955952,-3.525462,-0.32516253,14.398027369701444,0.12503588441998423,0
-11.025449,-2.907758,-0.425719,11.410382251270866,0.10884066223238262,0
-5.1788077,-0.8391677,0.91263974,5.325144361947941,0.1321298987241876,0
-13.740473,-4.698621,-0.66753334,14.536961243241313,0.16082484219023904,0
-13.216143,-2.9939492,-0.794426,13.574287319970695,0.15502092127946937,0
-8.523508,-2.529474,0.6085761,8.911722208676018,0.15651326551139616,0
-10.486753,-4.152743,1.0443208,11.327306678417163,0.14638674060226103,0
-15.552884,-2.6779146,-1.4264953,15.846081443661099,0.1706896326459064,0
-4.9010806,-0.6572084,-0.36107555,4.958113507866148,0.14976191719239113,0
-7.6113167,-4.5022964,0.962918,8.895505614724863,0.2011721796285185,0
-12.258462,-3.8965633,1.0179846,12.903076372819488,0.20875298475372267,0
-11.559356,-3.764882,1.1903671,12.215154796967052,0.17875626040115394,0
-8.873061,-3.819949,0.76659346,9.690763059319684,0.1620384370879198,0
-12.909685,-2.8000188,-0.104895964,13.21026411094265,0.16935041168774417,0
-10.912921,-3.3770216,0.033967737,11.423540779265721,0.15521921126701588,0
-4.288165,-2.4528596,0.8240543,5.008387587640092,0.1750798415383791,0
-10.151565,-3.1735144,1.0634744,10.689080372463497,0.18391833339324243,0
-15.622315,-3.6092591,0.8049007,16.05401363397221,0.165976344574593,0
-9.519496,-3.4081461,0.23747487,10.113983566044526,0.15670865307936607,0
-10.067768,-3.7696705,0.5439327,10.764117884233876,0.12982908835291412,0
