x, y, z, mag, wma, label
-9.651176,-1.7465701,0.8479963,9.844532381482555,0.017157944450664972,0
-9.663148,-1.7944542,0.9246108,9.871747217561914,0.015744955185301016,0
-9.65836,-1.7896658,0.91503394,9.865297597117255,0.013144904243092255,0
-9.751733,-1.7992426,0.91742814,9.958676596967505,0.010690357318933367,0
-9.713426,-1.6915035,0.89588034,9.900223592680046,0.009987458025557089,0
-9.6823015,-1.638831,0.89109194,9.860363894048072,0.008442508350183543,0
-9.639206,-1.7681179,0.9293992,9.843999175293728,0.008740904079168206,0
-9.737368,-1.7082629,0.9796774,9.934498459587916,0.008414498719218094,0
-9.632023,-1.7537527,0.9724948,9.838559674552295,0.007712566406918075,0
-9.632023,-1.7058687,0.89827454,9.823072435607676,0.0077796638288266905,0
-9.833136,-1.6891093,1.0299556,10.030177168950075,0.008727611558323536,0
-9.69906,-1.6603789,1.0251672,9.8934115903215,0.007523456669726757,0
-9.655965,-1.6364368,0.8551789,9.830916113012751,0.009330311218617294,0
-9.842712,-1.6053122,0.9653122,10.019373628146154,0.009841011920304791,0
-9.751733,-1.6747441,1.058686,9.950973877139646,0.010504167046233569,0
-9.703849,-1.5765818,0.8527847,9.868005520822553,0.012725387027795462,0
-9.768493,-1.578976,0.9557354,9.94132988980988,0.012416671664847998,0
-9.739762,-1.5167267,0.7330746,9.884372946841195,0.01455315375740714,0
-9.804405,-1.5095441,1.010802,9.971298992050494,0.0172674698696338,0
-9.6416,-1.5191209,0.89827454,9.801789287787587,0.016511864302831497,0
-9.737368,-1.4927847,0.8025065,9.883762383328408,0.015892793321372497,0
-9.696667,-1.4760253,0.8384195,9.844132479548533,0.01399482801005129,0
-9.6823015,-1.4161704,0.88630354,9.825377354643068,0.012689240335475072,0
-9.727791,-1.3994108,0.87193835,9.866536436853899,0.010692159826125537,0
-9.665542,-1.2006922,0.89827454,9.781168489451707,0.011849769845850195,0
-9.79004,-1.3251907,0.8312369,9.914231030630209,0.01180463593912085,0
-9.766098,-1.34195,0.98207164,9.906662411934857,0.01226476537383722,0
-9.720609,-1.1168951,0.75701666,9.81380458833611,0.015482294844896593,0
-9.713426,-1.3347675,0.9293992,9.848656004016448,0.01797005441651165,0
-9.821165,-1.2557588,0.9365818,9.945320171344253,0.01704470349887959,0
-9.821165,-1.3563153,0.9557354,9.96033660871392,0.01628925253227802,0
-9.751733,-1.1839328,0.9437644,9.86857028674339,0.01667560997862808,0
-9.794828,-1.34195,0.98446584,9.935223396604108,0.01671677210201706,0
-9.797223,-1.3012487,0.9198224,9.925971103310244,0.015154824094449876,0
-9.763704,-1.2198458,0.9605238,9.886381905438196,0.01374255118189531,0
-9.691878,-1.2605472,0.962918,9.820829512916786,0.011826248038779998,0
-9.840319,-1.2605472,0.8527847,9.957313602435454,0.01142837735913339,0
-9.718214,-1.1264719,0.9653122,9.83079116633319,0.011949937256847067,0
-9.770886,-1.2246342,0.9581296,9.893834562054725,0.0112624152610178,0
-9.679907,-1.198298,0.98686004,9.803591821248794,0.009969044819391776,0
-9.703849,-1.2126632,1.0060136,9.830935514528631,0.008387012909781189,0
-9.612869,-1.2892777,0.9413702,9.74452016354697,0.00851986103868864,0
-9.68709,-1.3084313,0.9413702,9.820279093270544,0.007048534835219628,0
-9.732579,-1.2868834,0.89827454,9.858299329693136,0.006612080300549776,0
-9.751733,-1.3204023,0.8456021,9.876983057164948,0.006365470749344889,0
-9.811588,-1.6244658,0.7977181,9.977099327275845,0.01045704142269419,0
-9.6416,-1.5454572,0.74265146,9.792875261320807,0.009849559039198473,0
-9.691878,-1.4927847,0.88630354,9.846138800554519,0.010969281627701792,0
-9.701455,-1.6005238,0.87672675,9.871603466138405,0.011257657824804408,0
-9.696667,-1.4544775,0.91024554,9.847303736005133,0.012301740687353107,0
