x, y, z, mag, wma, label
-10.321553,-10.988189,7.7935753,16.970991629388237,0.8997524884300234,0
-6.1149406,-2.8550856,0.20874447,6.751858208220609,0.8373645764687485,0
-4.549133,0.748188,2.6173115,5.301387878654174,0.7986923121155508,0
-15.282339,-12.625823,7.137564,21.069079902304406,0.7678503102252897,0
-9.416545,-19.011158,11.329811,24.051197122135367,0.6870267988917488,0
-7.4149923,-3.537433,0.47689506,8.229397103346654,0.6927793444628949,0
-4.3384433,-2.610877,10.807876,11.935197698060843,0.7510114857821695,0
3.0620344,-11.076775,4.8175826,12.46114383155978,0.802870211608206,0
-14.111574,-19.68393,10.300304,26.319002267774014,0.8105102993126626,0
-8.6504,-0.2621651,-0.18629882,8.656376916939616,0.8570008698916348,0
-0.14140753,-0.5614403,6.136788,6.164038983240945,1.0028787070414593,0
-7.458088,-7.123947,6.1655183,12.016127239787927,1.0155268640118125,0
-8.762928,-13.729549,20.083014,25.857625979371395,0.9195113190021127,0
-11.7604685,-2.943671,3.0386908,12.498298224002088,0.91947384690185,0
-0.44307694,1.5478514,0.9437644,1.8662401932639479,1.0146725625639217,0
-19.216013,-9.4774475,9.653871,23.500519442397437,1.1068158080017187,0
-6.5171666,-22.154745,11.430367,25.76741224281954,1.0475048895438401,0
-13.565697,-14.656106,7.1064396,21.19743037935259,0.9388518555992375,0
-5.523573,-0.044292733,-1.7856256,5.80519416004666,0.9503712372773707,0
-5.332037,-9.027337,14.72479,18.076029953690572,1.0493068110770871,0
-2.2171805,-13.770251,4.04665,14.522778738758015,0.9914634999106244,0
-16.960674,-19.2003,14.317775,29.348162399551846,0.9189746999951541,0
-12.722938,-0.8750807,-1.5007155,12.840991092828222,0.9282732945971022,0
0.5720646,-1.9500773,4.8654666,5.272838507647885,1.0698617503457701,0
-10.180295,-11.845313,8.466346,17.765947082337657,1.0381813439579326,0
-5.7653875,-21.611261,13.783868,26.273205191509394,0.9242037026782949,0
-11.1954365,-10.866084,4.312406,16.186612020166734,0.8622022348580237,0
-4.8172836,-0.712275,0.30930093,4.879469558778784,0.8180993717230889,0
-6.720674,-2.0649989,11.97864,13.889546235529304,0.8313509286333558,0
-3.0743046,-9.982624,8.332271,13.361544391658976,0.7952721482994772,0
-12.799552,-14.337677,15.565154,24.73199362746688,0.7064759023230328,0
-8.789264,-3.0346506,1.8008885,9.471191494355603,0.6853669179720903,0
0.27518356,-2.148796,4.6954784,5.171128325714877,0.779587032003667,0
-7.4078097,-8.153454,2.8351836,11.37509188772124,0.8218524647624019,0
-11.865813,-19.566614,10.171018,25.041954542421156,0.729048215200925,0
-10.3909855,-5.273229,1.9373581,11.812403764282259,0.7101757464499543,0
-4.3767505,0.073023155,1.0179846,4.494170757857477,0.668332182081532,0
-7.364714,-1.8423382,3.1679778,8.226135880438488,0.5950655760768399,0
-3.0527568,-13.174095,5.662736,14.660923324589492,0.6563250197818215,0
-12.540978,-15.642517,7.053767,21.253707741790315,0.6112133190669109,0
-7.1468415,-1.1001357,0.30690673,7.2375296847405055,0.6370353499755267,0
-5.394286,-2.6994624,8.135946,10.128131146827817,0.6807651796386291,0
-3.9146695,-7.7847466,3.6109052,9.43215528305654,0.6830930653857793,0
-12.837859,-19.566614,14.195671,27.371154793798777,0.5976401085484784,0
-9.222614,-7.121553,4.0203137,12.32623423495753,0.5616340462965573,0
-2.2746413,0.7218518,5.844695,6.31312331342094,0.645781319815277,0
-8.1548,-5.2277393,4.894197,10.852796667016547,0.6933821686967347,0
-3.1533132,-11.933898,8.370578,14.91401645979012,0.6904722089706224,0
-11.573721,-17.833212,6.5797153,22.254597735329394,0.6380032071273979,0
-4.359991,1.0737995,0.34281975,4.503342340904129,0.7452916374921236,0
