x, y, z, mag, wma, label
0.1794155,8.993818,3.6587892,9.711214830362128,0.1542830023555258,0
0.327856,11.067198,3.4169748,11.587323569525571,0.13742485152647216,0
0.17462708,10.21965,2.447323,10.510049279820615,0.1177753293788043,0
0.35419223,9.42238,2.7058969,9.8096165399141,0.10165893236643489,0
0.9910499,12.297817,0.012419921,12.337691971696998,0.13026072932819027,0
0.36855742,9.369708,2.5526679,9.7181981166155,0.15469928179200446,0
1.2089223,8.275558,2.4688709,8.720188473405765,0.1449976237639171,0
2.0660465,9.817424,1.5064018,10.144930215128353,0.14816099107375366,0
1.4076409,9.314642,1.5949873,9.554475097291615,0.13522027885445143,0
2.3605332,9.4535055,2.1576247,9.979791057593474,0.13106905774301303,0
2.6622026,9.496601,2.3467665,10.138050851778274,0.1137813129780262,0
2.4610896,8.546103,4.2477627,9.855775686981206,0.13046876144470168,0
1.6039655,8.941146,3.3212066,9.671980701663925,0.13073545211684925,0
0.51699793,8.730456,3.443311,9.399178213355984,0.12594791183061066,0
0.4834791,9.642648,1.2765584,9.73878851654658,0.14370141693432914,0
-1.4797662,10.133459,2.897433,10.642923473762243,0.16132228804828785,0
-2.3416789,6.70975,6.380996,9.550985347384689,0.22407109626237387,0
-3.804536,5.3594203,5.2078376,8.385669800785893,0.23241368205600463,0
-2.5882816,9.726444,2.8806736,10.469058997305465,0.290004457169954,0
-0.5196914,9.7958765,-0.10010756,9.810163280438669,0.3127287200010986,0
1.2496237,10.29387,2.4640825,10.658190419121526,0.3208125540926067,0
2.8297968,6.3003416,2.9524996,7.511278953909081,0.3303141590578435,0
0.83782095,10.753557,3.4528878,11.325341791717314,0.33818314555705015,0
2.1282957,7.5572977,1.1760019,7.938852029828599,0.326817269255146,0
1.2831424,11.519701,2.210297,11.799803677235019,0.2976753358930574,0
1.8385973,9.029732,2.7872996,9.627332528598508,0.2646182995871203,0
2.4036288,6.0321913,1.9397523,6.776975910857135,0.23960825649609893,0
1.7212814,9.41041,2.2270565,9.822341939887963,0.22583904727284848,0
1.2639889,10.336966,2.9477112,10.823101865758357,0.18938299775015896,0
1.6829741,7.633912,2.078616,8.088860054570228,0.1641621139839637,0
0.9958383,11.878832,2.6316767,12.20754123934675,0.15151665288536922,0
1.4148235,8.941146,2.7968764,9.474615213034173,0.13677224176544953,0
2.690933,7.428011,0.66364276,7.928233587463403,0.15823995622181988,0
1.1059716,9.838972,2.495207,10.21051458812419,0.1803085978396991,0
-0.34012628,8.871715,3.0722096,9.39475782600994,0.18069784122305899,0
-0.8165724,8.213309,3.3283892,8.899630043827226,0.1643423221551081,0
-1.4007577,7.4256167,5.1695304,9.155651710935334,0.17709237991360388,0
-0.99613756,7.868544,3.5534441,8.690986208248903,0.1808616548296097,0
0.8665514,9.396045,1.9948189,9.644473502510388,0.204955311872016,0
1.2328643,9.537302,3.0386908,10.085322118257002,0.18995983387892362,0
1.6518495,9.999383,3.5725977,10.74614912744728,0.164387729727464,0
1.7667712,9.755175,2.033126,10.120203082794916,0.15692180093883956,0
0.25842413,9.036914,2.8639143,9.483385112958537,0.1565360848199289,0
-0.31139585,8.661025,3.8072295,9.466008459858324,0.1478445049249717,0
-1.6114473,7.3992805,3.7856817,8.46625687616222,0.1504433339088462,0
-0.024091655,9.0081835,3.800047,9.776927053645469,0.1591573587889251,0
1.5872061,10.19092,2.7872996,10.683777992012805,0.16521597982877906,0
2.8010664,9.697714,4.4895773,11.04753039626709,0.1707768992700652,0
2.9447184,9.106346,3.7713165,10.286871860095061,0.15015111048721733,0
1.323844,8.957906,3.5366848,9.721356695491457,0.15261587145067226,0
