x, y, z, mag, wma, label
-9.308805,-3.6523547,-0.2677017,10.003260653099451,0.19625897766123562,0
-9.986365,-4.212598,0.618153,10.856131133645999,0.1755530994593502,0
-11.928062,-2.5103204,-0.4712088,12.198459490461477,0.18203815318809377,0
-11.4995,-2.5151088,0.2757821,11.774563052742458,0.15976115543202266,0
-6.7925,-2.0697873,1.5638627,7.271020866824739,0.1654999160564089,0
-8.992771,-1.7034745,2.5095723,9.490506297233674,0.15403088093825656,0
-12.766033,-3.0346506,-0.4400842,13.129142761370122,0.17622668745508244,0
-9.485977,-3.405752,-0.8590695,10.115379755242678,0.16618590843365197,0
-9.38542,-4.1455603,1.2382512,10.334652314042716,0.17535981994565278,0
-12.299164,-3.0011318,-0.6100725,12.674715262380527,0.19000646753504175,0
-13.072491,-2.3139958,-0.18629882,13.277021960281193,0.1721108264075088,0
-6.2609873,-1.0019734,1.0036194,6.419592384399179,0.17333242665650497,0
-9.26571,-2.4887726,2.0881927,9.818753527683763,0.1630450552477654,0
-11.722161,-2.7377696,0.11058219,12.03813406441919,0.1710312096464946,0
-9.962423,-2.9484594,-0.50712186,10.401945122971405,0.1535562367697742,0
-9.763704,-4.7297454,1.1400889,10.90872190602762,0.16416935611031153,0
-12.608016,-2.8622682,1.1783961,12.982421140411066,0.17342160355244501,0
-12.447604,-3.2381577,-0.698658,12.880863965361199,0.1697694588604287,0
-6.1843724,-2.3475149,0.3978864,6.6268849120605156,0.1672728165380182,0
-9.186702,-2.2038627,1.1975498,9.522952811445798,0.1632212638000303,0
-11.056573,-4.770447,0.6875848,12.061415233162228,0.16856683368335776,0
-10.300005,-2.694674,0.5822399,10.6625689344425,0.16582261990170957,0
-9.428516,-3.1591492,1.9804537,10.13900090218132,0.16448512972848126,0
-11.1236105,-2.7473464,0.86475575,11.490449339577223,0.16034315573200425,0
-11.844265,-3.0945058,4.4891282E-4,12.241837253684723,0.14478709764914444,0
-6.399851,-3.2716765,0.76419926,7.228136441773802,0.15926812689510766,0
-7.5155487,-4.298789,0.8216601,8.697021535775912,0.13834514284048494,0
-11.295993,-3.0873232,0.91263974,11.745805356868694,0.15782139273993168,0
-10.917709,-2.847903,0.86714995,11.316310514783172,0.13163689285397873,0
-9.426122,-3.477578,2.0259435,10.249378464625687,0.13439477440626524,0
-10.580127,-2.9771898,0.99164844,11.035674075239893,0.13289964590343822,0
-12.270433,-3.690662,0.42661682,12.820551133709904,0.11872858362672475,0
-7.412598,-3.3913867,0.7043442,8.18194438181949,0.12206398631318006,0
-5.7318687,-3.4823663,2.2845173,7.085210962701558,0.14760247899285608,0
-9.4356985,-5.1678843,3.0817864,11.190926991265206,0.1341357025399195,0
-11.025449,-3.1064768,1.0443208,11.502231547243616,0.16192556161939797,0
-9.876231,-3.0801406,1.0754455,10.401143788750245,0.14139160214409285,0
-9.892991,-3.0585926,1.8056769,10.51126656752247,0.12823213831588007,0
-11.312753,-2.4768016,0.6804022,11.600683889289405,0.13154826728147762,0
-9.529073,-3.0059202,0.18240824,9.99360070513681,0.12473013841702127,0
-7.302465,-2.0482395,1.1927613,7.677497124530101,0.1267361220005593,0
-11.269657,-2.5438392,1.5542858,11.657276261792461,0.1130060569743319,0
-10.824335,-2.895787,0.75941086,11.23069531021472,0.10320854161385945,0
-9.677513,-1.2270284,1.4226047,9.858177438784047,0.10890222631913302,0
-10.537031,-4.0066967,1.496825,11.372032365289307,0.1312380243489543,0
-11.597663,-2.2038627,0.2733879,11.808366970821076,0.1451635371821888,0
-8.506748,-3.3626564,0.23029228,9.150150285330872,0.15746293027111427,0
-5.889886,-3.2788591,1.0993875,6.830104375128281,0.1669700569456904,0
-11.4180975,-4.2221746,1.1113585,12.224353958877094,0.17047716044494837,0
-12.069321,-2.9412768,1.4010569,12.501303032670172,0.16412233530818207,0
