x, y, z, mag, wma, label
0.17462708,-2.1511903,9.419238,9.663340906265448,0.6224189555170011,1
0.13631986,-2.1894975,9.371354,9.624695612070026,0.5092402701420622,1
0.17223288,-2.208651,9.316288,9.576065314966472,0.40741974178860163,1
0.13871406,-2.2182279,9.371354,9.631305957312298,0.31676965316789174,1
0.24884734,-2.2062569,9.385719,9.64475116193186,0.23909533531790336,1
0.2057517,-2.268506,9.232491,9.509328979822097,0.17269878361683666,1
0.17223288,-2.1918917,9.3282585,9.583864368708113,0.11765099688467083,1
0.22011691,-2.2373815,9.361777,9.627938750835703,0.07324024778264257,1
0.14589667,-2.2709002,9.4000845,9.671600880227937,0.04058326159800197,1
0.050128598,-2.2493525,9.383326,9.64929541352834,0.019657142564880728,1
0.16026187,-2.2062569,9.421633,9.677831143877954,0.009393865809309376,1
0.16983868,-2.268506,9.316288,9.590004453846968,0.009464919808639664,1
0.23927054,-2.19668,9.388114,9.644653072337137,0.009955505792463095,1
0.27757776,-2.2134395,9.383326,9.644851623627856,0.009038254736745032,1
0.4643255,-2.1057005,9.392902,9.637229383258804,0.01138206150425232,1
0.6295254,-2.1583729,9.373749,9.639608023497619,0.012751363554387933,1
0.32067338,-1.8447324,9.464728,9.648157969761517,0.019172016660329673,1
1.4004583,-3.0897174,9.723302,10.298069700822008,0.04451980503512242,1
1.2879308,-2.2996306,9.22052,9.589841363288908,0.050523005299010756,1
1.3046902,-2.3930047,9.378537,9.76655776795313,0.04511780346982363,1
1.2975076,-2.622848,9.06729,9.527780970902521,0.044554432962350815,1
1.3214498,-2.5893292,9.06729,9.521901633485479,0.03868533399077668,1
1.0365397,-2.3570917,9.107992,9.464978363931293,0.039117566275706145,1
1.266383,-2.6300306,9.335442,9.781168489451707,0.03737357740997288,1
1.0628759,-2.4313118,9.151088,9.528032003507507,0.03410934787132519,1
1.2711715,-2.5318682,9.306711,9.728366424084262,0.030242763093070044,1
1.1682208,-2.670732,9.225308,9.674909125007243,0.026116034850107068,1
1.3334208,-2.6755204,9.345018,9.81151328015611,0.02188357312633426,1
1.0006267,-2.3953989,9.122357,9.484545132715207,0.024189963289003795,1
0.5457283,-2.2038627,9.194183,9.470366185811368,0.029672012604492707,1
-0.11028291,-2.505532,9.208549,9.543962449542708,0.03847289535372263,1
-0.019303251,-2.6683378,9.234885,9.612674103389168,0.03605965946297997,1
0.7444471,-2.433706,8.674642,9.040272782522765,0.045481539692066586,1
0.672621,-2.7928362,9.227702,9.664514455503936,0.04300586692829267,1
0.6438906,-2.0482395,9.182213,9.429894622828838,0.049762788739253605,1
1.4579192,-3.6212301,8.93561,9.75110052695676,0.07549504297056796,1
1.1610382,-3.2860417,8.79914,9.464192820296198,0.0718521496283388,1
1.3549685,-3.417723,8.976311,9.70004778978039,0.0641780698111275,1
1.3765163,-3.3435028,8.779986,9.495365417744802,0.05409598414485887,1
1.2592005,-3.4129345,8.885331,9.601188236450623,0.04622351151076991,1
1.3262382,-3.2980127,8.906879,9.59001042052211,0.03900456379160684,1
1.2831424,-3.2836475,8.902091,9.574759410096448,0.03117820548734723,1
1.242441,-3.228581,8.914062,9.561793083040996,0.02408247135950551,1
1.2807482,-3.204639,8.973917,9.614635485297232,0.018110419142373577,1
1.2687773,-3.204639,8.945187,9.586233568166254,0.01170619085401523,1
1.2807482,-3.2788591,9.005041,9.668609117049916,0.007322138541776078,1
1.2256817,-3.2237926,8.94758,9.589282060943663,0.006297845845977831,1
1.194557,-3.2429461,8.949975,9.594045827075835,0.005508901414259774,1
1.2256817,-3.2597055,8.887726,9.54566101247258,0.005297733385448924,1
1.2759598,-3.3363202,8.863784,9.55645201664741,0.005873196904344642,1
